,m_gene,m_metabolites,m_reaction,m_subsystem,u_uniprot_acc
831,PTEN,"['h2o_c', 'pail45p_hs_18_0_18_1_c', 'pi_c', 'pail345p_hs_18_0_18_1_c']",PI345P3P_18_0_18_1,platelet metabolism,P60484
832,PTEN,"['pail45p_hs_18_0_18_0_c', 'h2o_c', 'pail345p_hs_18_0_18_0_c', 'pi_c']",PI345P3P_18_0_18_0,platelet metabolism,P60484
833,PTEN,"['h2o_c', 'pail45p_hs_16_0_20_4_c', 'pi_c', 'pail345p_hs_16_0_20_4_c']",PI345P3P_16_0_20_4,platelet metabolism,P60484
834,PTEN,"['h2o_c', 'pail45p_hs_16_0_18_2_c', 'pi_c', 'pail345p_hs_16_0_18_2_c']",PI345P3P_16_0_18_2,platelet metabolism,P60484
835,PTEN,"['pail45p_hs_16_0_18_1_c', 'pail345p_hs_16_0_18_1_c', 'pi_c', 'h2o_c']",PI345P3P_16_0_18_1,platelet metabolism,P60484
836,PTEN,"['h2o_c', 'pail45p_hs_16_0_18_0_c', 'pail345p_hs_16_0_18_0_c', 'pi_c']",PI345P3P_16_0_18_0,platelet metabolism,P60484
837,PTEN,"['h2o_c', 'pail45p_hs_20_4_20_4_c', 'pail345p_hs_20_4_20_4_c', 'pi_c']",PI345P3P_20_4_20_4,platelet metabolism,P60484
838,PTEN,"['h2o_c', 'pi_c', 'pail45p_hs_18_2_20_4_c', 'pail345p_hs_18_2_20_4_c']",PI345P3P_18_2_20_4,platelet metabolism,P60484
839,PTEN,"['h2o_c', 'pail45p_hs_16_0_16_0_c', 'pi_c', 'pail345p_hs_16_0_16_0_c']",PI345P3P_16_0_16_0,platelet metabolism,P60484
840,PIP4K2A,"['pail45p_hs_18_2_18_2_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'h_c', 'adp_c']",PI4P5K_18_2_18_2,platelet metabolism,P48426
841,PIP4K2A,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI4P5K_18_1_20_4,platelet metabolism,P48426
842,PIP4K2A,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_18_1_18_2_c', 'pail45p_hs_18_1_18_2_c']",PI4P5K_18_1_18_2,platelet metabolism,P48426
843,PIP4K2A,"['h_c', 'atp_c', 'pail45p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI4P5K_18_1_18_1,platelet metabolism,P48426
844,PIP4K2A,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_20_4_c', 'pail345p_hs_18_0_20_4_c']",PI4P5K_18_0_20_4,platelet metabolism,P48426
845,PIP4K2A,"['pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'pail45p_hs_18_0_18_2_c', 'h_c']",PI4P5K_18_0_18_2,platelet metabolism,P48426
846,PIP4K2A,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_18_1_c', 'pail345p_hs_18_0_18_1_c']",PI4P5K_18_0_18_1,platelet metabolism,P48426
847,PIP4K2A,"['pail345p_hs_18_0_18_0_c', 'h_c', 'atp_c', 'pail45p_hs_18_0_18_0_c', 'adp_c']",PI4P5K_18_0_18_0,platelet metabolism,P48426
848,PIP4K2A,"['h_c', 'atp_c', 'pail45p_hs_16_0_20_4_c', 'pail345p_hs_16_0_20_4_c', 'adp_c']",PI4P5K_16_0_20_4,platelet metabolism,P48426
849,PIP4K2A,"['atp_c', 'h_c', 'pail345p_hs_16_0_18_2_c', 'adp_c', 'pail45p_hs_16_0_18_2_c']",PI4P5K_16_0_18_2,platelet metabolism,P48426
850,PIP4K2A,"['pail345p_hs_16_0_18_1_c', 'pail45p_hs_16_0_18_1_c', 'atp_c', 'adp_c', 'h_c']",PI4P5K_16_0_18_1,platelet metabolism,P48426
851,PIP4K2A,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_16_0_18_0_c', 'pail45p_hs_16_0_18_0_c']",PI4P5K_16_0_18_0,platelet metabolism,P48426
852,PIP4K2A,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_20_4_20_4_c', 'pail45p_hs_20_4_20_4_c']",PI4P5K_20_4_20_4,platelet metabolism,P48426
853,PIP4K2A,"['h_c', 'atp_c', 'pail345p_hs_18_2_20_4_c', 'pail45p_hs_18_2_20_4_c', 'adp_c']",PI4P5K_18_2_20_4,platelet metabolism,P48426
854,PIP4K2A,"['atp_c', 'h_c', 'pail345p_hs_16_0_16_0_c', 'adp_c', 'pail45p_hs_16_0_16_0_c']",PI4P5K_16_0_16_0,platelet metabolism,P48426
855,PIP4K2C,"['pail45p_hs_18_2_18_2_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'h_c', 'adp_c']",PI4P5K_18_2_18_2,platelet metabolism,Q8TBX8
856,PIP4K2C,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI4P5K_18_1_20_4,platelet metabolism,Q8TBX8
857,PIP4K2C,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_18_1_18_2_c', 'pail45p_hs_18_1_18_2_c']",PI4P5K_18_1_18_2,platelet metabolism,Q8TBX8
858,PIP4K2C,"['h_c', 'atp_c', 'pail45p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI4P5K_18_1_18_1,platelet metabolism,Q8TBX8
859,PIP4K2C,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_20_4_c', 'pail345p_hs_18_0_20_4_c']",PI4P5K_18_0_20_4,platelet metabolism,Q8TBX8
860,PIP4K2C,"['pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'pail45p_hs_18_0_18_2_c', 'h_c']",PI4P5K_18_0_18_2,platelet metabolism,Q8TBX8
861,PIP4K2C,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_18_1_c', 'pail345p_hs_18_0_18_1_c']",PI4P5K_18_0_18_1,platelet metabolism,Q8TBX8
862,PIP4K2C,"['pail345p_hs_18_0_18_0_c', 'h_c', 'atp_c', 'pail45p_hs_18_0_18_0_c', 'adp_c']",PI4P5K_18_0_18_0,platelet metabolism,Q8TBX8
863,PIP4K2C,"['h_c', 'atp_c', 'pail45p_hs_16_0_20_4_c', 'pail345p_hs_16_0_20_4_c', 'adp_c']",PI4P5K_16_0_20_4,platelet metabolism,Q8TBX8
864,PIP4K2C,"['atp_c', 'h_c', 'pail345p_hs_16_0_18_2_c', 'adp_c', 'pail45p_hs_16_0_18_2_c']",PI4P5K_16_0_18_2,platelet metabolism,Q8TBX8
865,PIP4K2C,"['pail345p_hs_16_0_18_1_c', 'pail45p_hs_16_0_18_1_c', 'atp_c', 'adp_c', 'h_c']",PI4P5K_16_0_18_1,platelet metabolism,Q8TBX8
866,PIP4K2C,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_16_0_18_0_c', 'pail45p_hs_16_0_18_0_c']",PI4P5K_16_0_18_0,platelet metabolism,Q8TBX8
867,PIP4K2C,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_20_4_20_4_c', 'pail45p_hs_20_4_20_4_c']",PI4P5K_20_4_20_4,platelet metabolism,Q8TBX8
868,PIP4K2C,"['h_c', 'atp_c', 'pail345p_hs_18_2_20_4_c', 'pail45p_hs_18_2_20_4_c', 'adp_c']",PI4P5K_18_2_20_4,platelet metabolism,Q8TBX8
869,PIP4K2C,"['atp_c', 'h_c', 'pail345p_hs_16_0_16_0_c', 'adp_c', 'pail45p_hs_16_0_16_0_c']",PI4P5K_16_0_16_0,platelet metabolism,Q8TBX8
870,PIKFYVE,"['pail45p_hs_18_2_18_2_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'h_c', 'adp_c']",PI4P5K_18_2_18_2,platelet metabolism,Q9Y2I7
871,PIKFYVE,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI4P5K_18_1_20_4,platelet metabolism,Q9Y2I7
872,PIKFYVE,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_18_1_18_2_c', 'pail45p_hs_18_1_18_2_c']",PI4P5K_18_1_18_2,platelet metabolism,Q9Y2I7
873,PIKFYVE,"['h_c', 'atp_c', 'pail45p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI4P5K_18_1_18_1,platelet metabolism,Q9Y2I7
874,PIKFYVE,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_20_4_c', 'pail345p_hs_18_0_20_4_c']",PI4P5K_18_0_20_4,platelet metabolism,Q9Y2I7
875,PIKFYVE,"['pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'pail45p_hs_18_0_18_2_c', 'h_c']",PI4P5K_18_0_18_2,platelet metabolism,Q9Y2I7
876,PIKFYVE,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_18_1_c', 'pail345p_hs_18_0_18_1_c']",PI4P5K_18_0_18_1,platelet metabolism,Q9Y2I7
877,PIKFYVE,"['pail345p_hs_18_0_18_0_c', 'h_c', 'atp_c', 'pail45p_hs_18_0_18_0_c', 'adp_c']",PI4P5K_18_0_18_0,platelet metabolism,Q9Y2I7
878,PIKFYVE,"['h_c', 'atp_c', 'pail45p_hs_16_0_20_4_c', 'pail345p_hs_16_0_20_4_c', 'adp_c']",PI4P5K_16_0_20_4,platelet metabolism,Q9Y2I7
879,PIKFYVE,"['atp_c', 'h_c', 'pail345p_hs_16_0_18_2_c', 'adp_c', 'pail45p_hs_16_0_18_2_c']",PI4P5K_16_0_18_2,platelet metabolism,Q9Y2I7
880,PIKFYVE,"['pail345p_hs_16_0_18_1_c', 'pail45p_hs_16_0_18_1_c', 'atp_c', 'adp_c', 'h_c']",PI4P5K_16_0_18_1,platelet metabolism,Q9Y2I7
881,PIKFYVE,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_16_0_18_0_c', 'pail45p_hs_16_0_18_0_c']",PI4P5K_16_0_18_0,platelet metabolism,Q9Y2I7
882,PIKFYVE,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_20_4_20_4_c', 'pail45p_hs_20_4_20_4_c']",PI4P5K_20_4_20_4,platelet metabolism,Q9Y2I7
883,PIKFYVE,"['h_c', 'atp_c', 'pail345p_hs_18_2_20_4_c', 'pail45p_hs_18_2_20_4_c', 'adp_c']",PI4P5K_18_2_20_4,platelet metabolism,Q9Y2I7
884,PIKFYVE,"['atp_c', 'h_c', 'pail345p_hs_16_0_16_0_c', 'adp_c', 'pail45p_hs_16_0_16_0_c']",PI4P5K_16_0_16_0,platelet metabolism,Q9Y2I7
885,PIP4K2B,"['pail45p_hs_18_2_18_2_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'h_c', 'adp_c']",PI4P5K_18_2_18_2,platelet metabolism,P78356
886,PIP4K2B,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI4P5K_18_1_20_4,platelet metabolism,P78356
887,PIP4K2B,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_18_1_18_2_c', 'pail45p_hs_18_1_18_2_c']",PI4P5K_18_1_18_2,platelet metabolism,P78356
888,PIP4K2B,"['h_c', 'atp_c', 'pail45p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI4P5K_18_1_18_1,platelet metabolism,P78356
889,PIP4K2B,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_20_4_c', 'pail345p_hs_18_0_20_4_c']",PI4P5K_18_0_20_4,platelet metabolism,P78356
890,PIP4K2B,"['pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'pail45p_hs_18_0_18_2_c', 'h_c']",PI4P5K_18_0_18_2,platelet metabolism,P78356
891,PIP4K2B,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_18_1_c', 'pail345p_hs_18_0_18_1_c']",PI4P5K_18_0_18_1,platelet metabolism,P78356
892,PIP4K2B,"['pail345p_hs_18_0_18_0_c', 'h_c', 'atp_c', 'pail45p_hs_18_0_18_0_c', 'adp_c']",PI4P5K_18_0_18_0,platelet metabolism,P78356
893,PIP4K2B,"['h_c', 'atp_c', 'pail45p_hs_16_0_20_4_c', 'pail345p_hs_16_0_20_4_c', 'adp_c']",PI4P5K_16_0_20_4,platelet metabolism,P78356
894,PIP4K2B,"['atp_c', 'h_c', 'pail345p_hs_16_0_18_2_c', 'adp_c', 'pail45p_hs_16_0_18_2_c']",PI4P5K_16_0_18_2,platelet metabolism,P78356
895,PIP4K2B,"['pail345p_hs_16_0_18_1_c', 'pail45p_hs_16_0_18_1_c', 'atp_c', 'adp_c', 'h_c']",PI4P5K_16_0_18_1,platelet metabolism,P78356
896,PIP4K2B,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_16_0_18_0_c', 'pail45p_hs_16_0_18_0_c']",PI4P5K_16_0_18_0,platelet metabolism,P78356
897,PIP4K2B,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_20_4_20_4_c', 'pail45p_hs_20_4_20_4_c']",PI4P5K_20_4_20_4,platelet metabolism,P78356
898,PIP4K2B,"['h_c', 'atp_c', 'pail345p_hs_18_2_20_4_c', 'pail45p_hs_18_2_20_4_c', 'adp_c']",PI4P5K_18_2_20_4,platelet metabolism,P78356
899,PIP4K2B,"['atp_c', 'h_c', 'pail345p_hs_16_0_16_0_c', 'adp_c', 'pail45p_hs_16_0_16_0_c']",PI4P5K_16_0_16_0,platelet metabolism,P78356
900,PIP5K1B,"['pail45p_hs_18_2_18_2_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'h_c', 'adp_c']",PI4P5K_18_2_18_2,platelet metabolism,O14986
901,PIP5K1B,"['adp_c', 'h_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'pail34p_hs_18_2_18_2_c']",PI34P5K_18_2_18_2,platelet metabolism,O14986
902,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI4P5K_18_1_20_4,platelet metabolism,O14986
903,PIP5K1B,"['h_c', 'atp_c', 'adp_c', 'pail34p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI34P5K_18_1_20_4,platelet metabolism,O14986
904,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_18_1_18_2_c', 'pail45p_hs_18_1_18_2_c']",PI4P5K_18_1_18_2,platelet metabolism,O14986
905,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail34p_hs_18_1_18_2_c', 'pail345p_hs_18_1_18_2_c']",PI34P5K_18_1_18_2,platelet metabolism,O14986
906,PIP5K1B,"['h_c', 'atp_c', 'pail45p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI4P5K_18_1_18_1,platelet metabolism,O14986
907,PIP5K1B,"['h_c', 'atp_c', 'pail34p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI34P5K_18_1_18_1,platelet metabolism,O14986
908,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_20_4_c', 'pail345p_hs_18_0_20_4_c']",PI4P5K_18_0_20_4,platelet metabolism,O14986
909,PIP5K1B,"['atp_c', 'h_c', 'pail34p_hs_18_0_20_4_c', 'adp_c', 'pail345p_hs_18_0_20_4_c']",PI34P5K_18_0_20_4,platelet metabolism,O14986
910,PIP5K1B,"['pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'pail45p_hs_18_0_18_2_c', 'h_c']",PI4P5K_18_0_18_2,platelet metabolism,O14986
911,PIP5K1B,"['pail34p_hs_18_0_18_2_c', 'pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'h_c']",PI34P5K_18_0_18_2,platelet metabolism,O14986
912,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_18_1_c', 'pail345p_hs_18_0_18_1_c']",PI4P5K_18_0_18_1,platelet metabolism,O14986
913,PIP5K1B,"['pail34p_hs_18_0_18_1_c', 'atp_c', 'pail345p_hs_18_0_18_1_c', 'adp_c', 'h_c']",PI34P5K_18_0_18_1,platelet metabolism,O14986
914,PIP5K1B,"['pail345p_hs_18_0_18_0_c', 'h_c', 'atp_c', 'pail45p_hs_18_0_18_0_c', 'adp_c']",PI4P5K_18_0_18_0,platelet metabolism,O14986
915,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_18_0_18_0_c', 'pail34p_hs_18_0_18_0_c']",PI34P5K_18_0_18_0,platelet metabolism,O14986
916,PIP5K1B,"['h_c', 'atp_c', 'pail45p_hs_16_0_20_4_c', 'pail345p_hs_16_0_20_4_c', 'adp_c']",PI4P5K_16_0_20_4,platelet metabolism,O14986
917,PIP5K1B,"['h_c', 'atp_c', 'pail34p_hs_16_0_20_4_c', 'pail345p_hs_16_0_20_4_c', 'adp_c']",PI34P5K_16_0_20_4,platelet metabolism,O14986
918,PIP5K1B,"['atp_c', 'h_c', 'pail345p_hs_16_0_18_2_c', 'adp_c', 'pail45p_hs_16_0_18_2_c']",PI4P5K_16_0_18_2,platelet metabolism,O14986
919,PIP5K1B,"['atp_c', 'pail34p_hs_16_0_18_2_c', 'pail345p_hs_16_0_18_2_c', 'adp_c', 'h_c']",PI34P5K_16_0_18_2,platelet metabolism,O14986
920,PIP5K1B,"['pail345p_hs_16_0_18_1_c', 'pail45p_hs_16_0_18_1_c', 'atp_c', 'adp_c', 'h_c']",PI4P5K_16_0_18_1,platelet metabolism,O14986
921,PIP5K1B,"['pail34p_hs_16_0_18_1_c', 'pail345p_hs_16_0_18_1_c', 'atp_c', 'adp_c', 'h_c']",PI34P5K_16_0_18_1,platelet metabolism,O14986
922,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_16_0_18_0_c', 'pail45p_hs_16_0_18_0_c']",PI4P5K_16_0_18_0,platelet metabolism,O14986
923,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail34p_hs_16_0_18_0_c', 'pail345p_hs_16_0_18_0_c']",PI34P5K_16_0_18_0,platelet metabolism,O14986
924,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_20_4_20_4_c', 'pail45p_hs_20_4_20_4_c']",PI4P5K_20_4_20_4,platelet metabolism,O14986
925,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail34p_hs_20_4_20_4_c', 'pail345p_hs_20_4_20_4_c']",PI34P5K_20_4_20_4,platelet metabolism,O14986
926,PIP5K1B,"['h_c', 'atp_c', 'pail345p_hs_18_2_20_4_c', 'pail45p_hs_18_2_20_4_c', 'adp_c']",PI4P5K_18_2_20_4,platelet metabolism,O14986
927,PIP5K1B,"['h_c', 'atp_c', 'pail34p_hs_18_2_20_4_c', 'pail345p_hs_18_2_20_4_c', 'adp_c']",PI34P5K_18_2_20_4,platelet metabolism,O14986
928,PIP5K1B,"['atp_c', 'h_c', 'pail345p_hs_16_0_16_0_c', 'adp_c', 'pail45p_hs_16_0_16_0_c']",PI4P5K_16_0_16_0,platelet metabolism,O14986
929,PIP5K1B,"['atp_c', 'h_c', 'adp_c', 'pail34p_hs_16_0_16_0_c', 'pail345p_hs_16_0_16_0_c']",PI34P5K_16_0_16_0,platelet metabolism,O14986
930,PIP5K1A,"['pail45p_hs_18_2_18_2_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'h_c', 'adp_c']",PI4P5K_18_2_18_2,platelet metabolism,Q99755
931,PIP5K1A,"['adp_c', 'h_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'pail34p_hs_18_2_18_2_c']",PI34P5K_18_2_18_2,platelet metabolism,Q99755
932,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI4P5K_18_1_20_4,platelet metabolism,Q99755
933,PIP5K1A,"['h_c', 'atp_c', 'adp_c', 'pail34p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI34P5K_18_1_20_4,platelet metabolism,Q99755
934,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_18_1_18_2_c', 'pail45p_hs_18_1_18_2_c']",PI4P5K_18_1_18_2,platelet metabolism,Q99755
935,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail34p_hs_18_1_18_2_c', 'pail345p_hs_18_1_18_2_c']",PI34P5K_18_1_18_2,platelet metabolism,Q99755
936,PIP5K1A,"['h_c', 'atp_c', 'pail45p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI4P5K_18_1_18_1,platelet metabolism,Q99755
937,PIP5K1A,"['h_c', 'atp_c', 'pail34p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI34P5K_18_1_18_1,platelet metabolism,Q99755
938,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_20_4_c', 'pail345p_hs_18_0_20_4_c']",PI4P5K_18_0_20_4,platelet metabolism,Q99755
939,PIP5K1A,"['atp_c', 'h_c', 'pail34p_hs_18_0_20_4_c', 'adp_c', 'pail345p_hs_18_0_20_4_c']",PI34P5K_18_0_20_4,platelet metabolism,Q99755
940,PIP5K1A,"['pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'pail45p_hs_18_0_18_2_c', 'h_c']",PI4P5K_18_0_18_2,platelet metabolism,Q99755
941,PIP5K1A,"['pail34p_hs_18_0_18_2_c', 'pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'h_c']",PI34P5K_18_0_18_2,platelet metabolism,Q99755
942,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_18_1_c', 'pail345p_hs_18_0_18_1_c']",PI4P5K_18_0_18_1,platelet metabolism,Q99755
943,PIP5K1A,"['pail34p_hs_18_0_18_1_c', 'atp_c', 'pail345p_hs_18_0_18_1_c', 'adp_c', 'h_c']",PI34P5K_18_0_18_1,platelet metabolism,Q99755
944,PIP5K1A,"['pail345p_hs_18_0_18_0_c', 'h_c', 'atp_c', 'pail45p_hs_18_0_18_0_c', 'adp_c']",PI4P5K_18_0_18_0,platelet metabolism,Q99755
945,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_18_0_18_0_c', 'pail34p_hs_18_0_18_0_c']",PI34P5K_18_0_18_0,platelet metabolism,Q99755
946,PIP5K1A,"['h_c', 'atp_c', 'pail45p_hs_16_0_20_4_c', 'pail345p_hs_16_0_20_4_c', 'adp_c']",PI4P5K_16_0_20_4,platelet metabolism,Q99755
947,PIP5K1A,"['h_c', 'atp_c', 'pail34p_hs_16_0_20_4_c', 'pail345p_hs_16_0_20_4_c', 'adp_c']",PI34P5K_16_0_20_4,platelet metabolism,Q99755
948,PIP5K1A,"['atp_c', 'h_c', 'pail345p_hs_16_0_18_2_c', 'adp_c', 'pail45p_hs_16_0_18_2_c']",PI4P5K_16_0_18_2,platelet metabolism,Q99755
949,PIP5K1A,"['atp_c', 'pail34p_hs_16_0_18_2_c', 'pail345p_hs_16_0_18_2_c', 'adp_c', 'h_c']",PI34P5K_16_0_18_2,platelet metabolism,Q99755
950,PIP5K1A,"['pail345p_hs_16_0_18_1_c', 'pail45p_hs_16_0_18_1_c', 'atp_c', 'adp_c', 'h_c']",PI4P5K_16_0_18_1,platelet metabolism,Q99755
951,PIP5K1A,"['pail34p_hs_16_0_18_1_c', 'pail345p_hs_16_0_18_1_c', 'atp_c', 'adp_c', 'h_c']",PI34P5K_16_0_18_1,platelet metabolism,Q99755
952,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_16_0_18_0_c', 'pail45p_hs_16_0_18_0_c']",PI4P5K_16_0_18_0,platelet metabolism,Q99755
953,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail34p_hs_16_0_18_0_c', 'pail345p_hs_16_0_18_0_c']",PI34P5K_16_0_18_0,platelet metabolism,Q99755
954,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_20_4_20_4_c', 'pail45p_hs_20_4_20_4_c']",PI4P5K_20_4_20_4,platelet metabolism,Q99755
955,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail34p_hs_20_4_20_4_c', 'pail345p_hs_20_4_20_4_c']",PI34P5K_20_4_20_4,platelet metabolism,Q99755
956,PIP5K1A,"['h_c', 'atp_c', 'pail345p_hs_18_2_20_4_c', 'pail45p_hs_18_2_20_4_c', 'adp_c']",PI4P5K_18_2_20_4,platelet metabolism,Q99755
957,PIP5K1A,"['h_c', 'atp_c', 'pail34p_hs_18_2_20_4_c', 'pail345p_hs_18_2_20_4_c', 'adp_c']",PI34P5K_18_2_20_4,platelet metabolism,Q99755
958,PIP5K1A,"['atp_c', 'h_c', 'pail345p_hs_16_0_16_0_c', 'adp_c', 'pail45p_hs_16_0_16_0_c']",PI4P5K_16_0_16_0,platelet metabolism,Q99755
959,PIP5K1A,"['atp_c', 'h_c', 'adp_c', 'pail34p_hs_16_0_16_0_c', 'pail345p_hs_16_0_16_0_c']",PI34P5K_16_0_16_0,platelet metabolism,Q99755
960,PIP5K1C,"['pail45p_hs_18_2_18_2_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'h_c', 'adp_c']",PI4P5K_18_2_18_2,platelet metabolism,O60331
961,PIP5K1C,"['adp_c', 'h_c', 'pail345p_hs_18_2_18_2_c', 'atp_c', 'pail34p_hs_18_2_18_2_c']",PI34P5K_18_2_18_2,platelet metabolism,O60331
962,PIP5K1C,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI4P5K_18_1_20_4,platelet metabolism,O60331
963,PIP5K1C,"['h_c', 'atp_c', 'adp_c', 'pail34p_hs_18_1_20_4_c', 'pail345p_hs_18_1_20_4_c']",PI34P5K_18_1_20_4,platelet metabolism,O60331
964,PIP5K1C,"['atp_c', 'h_c', 'adp_c', 'pail345p_hs_18_1_18_2_c', 'pail45p_hs_18_1_18_2_c']",PI4P5K_18_1_18_2,platelet metabolism,O60331
965,PIP5K1C,"['atp_c', 'h_c', 'adp_c', 'pail34p_hs_18_1_18_2_c', 'pail345p_hs_18_1_18_2_c']",PI34P5K_18_1_18_2,platelet metabolism,O60331
966,PIP5K1C,"['h_c', 'atp_c', 'pail45p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI4P5K_18_1_18_1,platelet metabolism,O60331
967,PIP5K1C,"['h_c', 'atp_c', 'pail34p_hs_18_1_18_1_c', 'pail345p_hs_18_1_18_1_c', 'adp_c']",PI34P5K_18_1_18_1,platelet metabolism,O60331
968,PIP5K1C,"['atp_c', 'h_c', 'adp_c', 'pail45p_hs_18_0_20_4_c', 'pail345p_hs_18_0_20_4_c']",PI4P5K_18_0_20_4,platelet metabolism,O60331
969,PIP5K1C,"['atp_c', 'h_c', 'pail34p_hs_18_0_20_4_c', 'adp_c', 'pail345p_hs_18_0_20_4_c']",PI34P5K_18_0_20_4,platelet metabolism,O60331
970,PIP5K1C,"['pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'pail45p_hs_18_0_18_2_c', 'h_c']",PI4P5K_18_0_18_2,platelet metabolism,O60331
971,PIP5K1C,"['pail34p_hs_18_0_18_2_c', 'pail345p_hs_18_0_18_2_c', 'atp_c', 'adp_c', 'h_c']",PI34P5K_18_0_18_2,platelet metabolism,O60331
